Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity
0x6c6f2e6927b69f0d3b881fba2bdd6085c3525fff23ae03de1a3e58bb21c44814,7872326,1559373303,6/1/2019 7:15:03 AM,0xf8ada16802dfa43039a3836edd043343b1689515,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,2256.348341
0x9810dce2997260a2c933e7298382733127a1736f4c36f22efb0ec4ffafd3f22b,7872512,1559375453,6/1/2019 7:50:53 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xc7ea6706d628ce8881a380e5302c64f138053c41,13625.94954015
0x6f847f616fba224cc2d3f7c4ff875e8d9ffb2c1cbfd33e61cc2b4a441141faf9,7872518,1559375522,6/1/2019 7:52:02 AM,0xc7ea6706d628ce8881a380e5302c64f138053c41,0x87e2a8e440effe43e296612fdd3387a18dbd5092,13625.94954015
0x7f06e7765ef9d862e07f096970851217bebc21c2c8f5ce8b2d31884e6b2b8ab0,7872580,1559376352,6/1/2019 8:05:52 AM,0x2e00310b273225de4de5b814662e5c29757b5b97,0x8405e120d7c54d415633e5fab7c9186039058d6e,102996
0x741f71933bbf3e4b495c8ed27dad8d92dfc437529689925c961cdcd508fa9378,7872621,1559376950,6/1/2019 8:15:50 AM,0xc59919dee6857bc415b0c38718ec24ff2595bdd9,0x257e61cb022ae0378728b141df84da723b8d408a,1999.999
0xe915d21f1e628c4fa5a65175ad2a9bac9f488aa07e9f47af149e2c16988296b9,7872796,1559379171,6/1/2019 8:52:51 AM,0xf2452a58921f53a428af44892590270c7a12a658,0x273592c50d2f747654a10f64021e447aa410efae,100000
0x9d6b5b014dde75e1bb9460612c48446e01933d5e94bd96ef120954c1e296a6b4,7872804,1559379375,6/1/2019 8:56:15 AM,0xbffff1ba68de97e664907dea711a514ad4d93512,0xd6a6027d168ce1f8036d8d01c2918f8cb610271b,4878.7
0x43777bea598998bcf3c6095192a8e6b349b43a927cee37494fd9bb59219c26cf,7872805,1559379381,6/1/2019 8:56:21 AM,0x273592c50d2f747654a10f64021e447aa410efae,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,100000
0x0f3a500306683fa0109e737930eee3a6432f48a39a204e6ec207d06db96def2a,7872818,1559379606,6/1/2019 9:00:06 AM,0xd6a6027d168ce1f8036d8d01c2918f8cb610271b,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,4878.7
0x85613c66f690a364cfafb34454f069a71c0d0f6a9a6a9957503bb082a7d0a55f,7872829,1559379761,6/1/2019 9:02:41 AM,0x934b57b427edecb78e68a249a0c193d5b5c1e5f5,0x68bc62828a541e3468f2d364c042706d0cc74f19,3818.64765266
0x9c7ef6eed1a014f9c4b266efa08a4ef21ae764fdc154cbbe818371485faa9776,7872845,1559379984,6/1/2019 9:06:24 AM,0x32e567e8b527d3194c60ea3c6a5c009d58a0b36d,0x51196a13b7f64986dce8e7e6e192ed22cfeb5df5,300
0xf4a4beabf8a720fb919ab787d43b4cf7881aede725632c4bd73c1b12cd430c43,7872845,1559379984,6/1/2019 9:06:24 AM,0xc095a36bc56d6e665f61cd4209be0b75129f69a3,0xe439fc151b9487f9ced8dd7dae168ccc4d90aad9,7677.28383531
0x18d77cb1f3ff68f36097323f6cb68a64d243df1a2eb75f55a80b0ef21f267131,7872862,1559380237,6/1/2019 9:10:37 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,4851.68343067
0xabfe1358884bc2969ae1087407fab697ce0d4a97a0c30a97241d4a79fea24a15,7872904,1559380832,6/1/2019 9:20:32 AM,0x87e2a8e440effe43e296612fdd3387a18dbd5092,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,13625.94954015
0x987a5ec66551d7732042c13fd52154a82e7c0f6115a09c37d90801d8002093c5,7872905,1559380857,6/1/2019 9:20:57 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xa3a1c4ffd191956dcdb3190aab156b92490187e8,1135.0335244
0xb1125837fe449d3ad41bdb8f30f79a6326659b7e25c15913efdf582c7f267925,7872911,1559380943,6/1/2019 9:22:23 AM,0xa3a1c4ffd191956dcdb3190aab156b92490187e8,0x2c50e881ad056a893dc4ad1139d64635040d6031,1135.0335244
0xaf0d060a46a7850503255b300787893ed2c10fd1c5642477104d8c4f2311e650,7872912,1559380969,6/1/2019 9:22:49 AM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,4851.68343067
0xaecad6a8d42d4ef9be7feca08156979c5b96074877f46264b7d6bde799912ef1,7873096,1559383717,6/1/2019 10:08:37 AM,0xb2dbf5e7af74dd1a1cd8a715f22c74bcdaac34ab,0x4ce4fe1b35f11a428dd36a78c56cb8cc755f8847,327712
0x8e9176592ef579a85156597555a7ae7f17966398d27ab037370cbef11eea20e4,7873305,1559386777,6/1/2019 10:59:37 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x63e73058e65ba0fe3f925d2948988782d2617ab2,262.71588703
0xba7c3f141986312dcb41eea4c8708f9294c1c466065156427e19db323e85514e,7873356,1559387406,6/1/2019 11:10:06 AM,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,4851.68343067
0xdfe4531920cdce3d591fc2b42604a9c1dc17a62a420b740bd387413659cd90c8,7873356,1559387406,6/1/2019 11:10:06 AM,0xe439fc151b9487f9ced8dd7dae168ccc4d90aad9,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,7677.28383531
0x7533abdb31f7f88a20e9607f5c13255296f60cd88794c6921064d22e7d6bebd3,7873406,1559388137,6/1/2019 11:22:17 AM,0x68bc62828a541e3468f2d364c042706d0cc74f19,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,3818.64765266
0x2c6a1154eac95ad928336b0c0105f5d7c27e89500e92161c4f7a13a5fdf023f4,7873406,1559388137,6/1/2019 11:22:17 AM,0x51196a13b7f64986dce8e7e6e192ed22cfeb5df5,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,300
0x1969ef39b6696a5a21dfef2629ed7c6dbc8f55288471fc3eebeab300b10855ea,7873694,1559392040,6/1/2019 12:27:20 PM,0x2c50e881ad056a893dc4ad1139d64635040d6031,0x934b57b427edecb78e68a249a0c193d5b5c1e5f5,3728.38831404
0x17da5d61c61bfb6dac75e2555b9a6a744d016ccab1712d19b0cfaddb4b74a55b,7873810,1559393783,6/1/2019 12:56:23 PM,0x4dcb8bca08be3ad0cc45476224baa39bb6f44d2a,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,10000
0xad2e984ae9cc66da8f65a188adf6188737ef4ea8fe62f52aa3205e29a1c600d9,7873855,1559394331,6/1/2019 1:05:31 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,9982.28411833
0x52f8a56bb48edcfc9d117e3c79d1ee0f6cc244fae5741335b02933ce3651ddbb,7873857,1559394382,6/1/2019 1:06:22 PM,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,0xae19db7b259c2c2ab1e0b2821253fcf90adeefb7,9982.28411833
0xb0aea186843cfb39503a9a6c30d4b1188e9d6e6ef77bdb4228938dadae038724,7873891,1559394886,6/1/2019 1:14:46 PM,0x4dcb8bca08be3ad0cc45476224baa39bb6f44d2a,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,14000
0x058c292597ecd477629a015d1107d12754bed5863e234cf993a385b87d92ba2e,7873898,1559395023,6/1/2019 1:17:03 PM,0x4dcb8bca08be3ad0cc45476224baa39bb6f44d2a,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,14000
0x1341cf19cc4b50c92e5edff4396ccc9025fe7c4e2210cc41c42ec8e7770750ac,7873907,1559395110,6/1/2019 1:18:30 PM,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,3998
0x9664063106db75a12efc8b5599e3adc4475e0756288e35689b7b1138259b7d50,7873925,1559395294,6/1/2019 1:21:34 PM,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,3998
0xd7cc63d936d0ee96514608343211f1384b071fc8c1e79ce6188ec5a2e17929eb,7873929,1559395385,6/1/2019 1:23:05 PM,0x157e526b7e71f6a3189a42ad99a0bcbcceb555b1,0x4b8fc5a2cebce753c4864712bef0399193e667b3,1010
0x73023b384ec70d980fe7d68f8fbfd5a0a32ec06c7ab99aa38885ffeb727b86f2,7873970,1559395986,6/1/2019 1:33:06 PM,0x4dcb8bca08be3ad0cc45476224baa39bb6f44d2a,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,9871
0x98a259457088092684f80dafa12317a29ce46e62bbe01a9cc77060834751c856,7874097,1559397644,6/1/2019 2:00:44 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,6984.90683533
0xb290bfddd97e16927c3b15c9454b6bad23fa82520725f6fe3817ae501f422fed,7874107,1559397751,6/1/2019 2:02:31 PM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,6984.90683533
0x04842a40aed4930c8338aa40a7b134ec5a096308fc923b128e1a2edb61c33db8,7874321,1559400496,6/1/2019 2:48:16 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x351d949e1892eadd02e0c9e795088a80f5383353,3321.22059826
0xf9862b6806ce04023835869078420609f3a381df3cf78fa4792929a38b59a8e2,7874402,1559401730,6/1/2019 3:08:50 PM,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,6984.90683533
0xa6a7287844a223636750bfdc6e8ef38190f5f19750ccc1d434df7b6db4eaae51,7874403,1559401756,6/1/2019 3:09:16 PM,0xae19db7b259c2c2ab1e0b2821253fcf90adeefb7,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,9982.28411833
0x6f33935fca0649191f7e83f5d42d168e0daeb322d771441a9bade0e0cbc9e9de,7874505,1559403183,6/1/2019 3:33:03 PM,0x4b8fc5a2cebce753c4864712bef0399193e667b3,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,1010
0x958abf97a8b1ce413d3a236dac6ce84687eee9c8fb50df5e896e6f43272cebbb,7874524,1559403456,6/1/2019 3:37:36 PM,0x2e00310b273225de4de5b814662e5c29757b5b97,0x8405e120d7c54d415633e5fab7c9186039058d6e,9363
0xb95fd7202d549cde5b59c6474d8fa60bbe24e0d7c393f7d933e1d310217ee95e,7874555,1559403948,6/1/2019 3:45:48 PM,0xef4b767254b5a61898a55da52e2ad5dfd95f6a70,0x3f69aa76ef71b3ce3fa341f755129c901e0cf17e,18955.09392316
0xaf40afd59c122a7767f146a7dddca2c49e13629de53d97685ab16ad706356c45,7874583,1559404291,6/1/2019 3:51:31 PM,0x4ce4fe1b35f11a428dd36a78c56cb8cc755f8847,0xc7f617bfbe2bdd0d113e77a5959e2b5bb5619846,56179.2
0x54e931730f77ddde578e3a9c3e8dcf05da9980d65bccff3ffd960f97af3e147e,7874621,1559404860,6/1/2019 4:01:00 PM,0xae4237ab3d2368230c9104563ba25fddb24529f7,0x8405e120d7c54d415633e5fab7c9186039058d6e,28090
0x9e3510e368636d3d2b934f82c2a2552b2d1285d77c547d949dd888f2220ba9d4,7874855,1559408022,6/1/2019 4:53:42 PM,0x4ce4fe1b35f11a428dd36a78c56cb8cc755f8847,0xfb97a0b5d31c97b4b53a8ceea6d07b70378ca63d,46816
0x3c7b2d50314c7e6efbbe8f85d2ca544d8162d18a8ed90bf334b5ec9d45856d34,7874864,1559408124,6/1/2019 4:55:24 PM,0xb2dbf5e7af74dd1a1cd8a715f22c74bcdaac34ab,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,140448
0x32487a454a16f18724d37eb06ab0a28ba369fa78792cc94cfbe59427f73dad0d,7874916,1559408790,6/1/2019 5:06:30 PM,0x4ce4fe1b35f11a428dd36a78c56cb8cc755f8847,0xaaee7030fd3827302a0dc8c3eb447a9f28a26a2f,28089.6
0xb0c74ec92a3390ed89af32627f29643f9f9969a05c0b12162b04f4b8e3f86a01,7874936,1559409064,6/1/2019 5:11:04 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x90d1e63fd61bedee4447ca9398d0d15cdbd4dd42,11095.43146341
0xb1652a8490c12a3e612fb22905cab0cc52f4310b4966610509aca7b166394c60,7874942,1559409127,6/1/2019 5:12:07 PM,0x90d1e63fd61bedee4447ca9398d0d15cdbd4dd42,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,11095
0x3d0f90325b2d37ca9e93f08bb9fc24de8559b52c7cfbdd88f4a6ed4c76bff371,7874944,1559409156,6/1/2019 5:12:36 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0x85c5c26dc2af5546341fc1988b9d178148b4838b,1279.1126639
0x3d0f90325b2d37ca9e93f08bb9fc24de8559b52c7cfbdd88f4a6ed4c76bff371,7874944,1559409156,6/1/2019 5:12:36 PM,0x85c5c26dc2af5546341fc1988b9d178148b4838b,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,1279.1126639
0xca01b405dba8befbfd323b4ae4759123ada52a922c10dbb8d86f8367ae295ec3,7874974,1559409531,6/1/2019 5:18:51 PM,0xb62e27446079c2f2575c79274cd905bf1e1e4edb,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,20700
0x90cd94bd07b7c8e8a5a3174578d467d98c889b3a6aa8c539d915268f442fe3e5,7874992,1559409772,6/1/2019 5:22:52 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,6433.4314634
0x096b4b3b33f060fa944c5e2d8bd7c1512bb14a8452e8f3bbdd3b797213f36382,7875001,1559409910,6/1/2019 5:25:10 PM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,6433.4314634
0x8bb197e31af4873d90434bb3e310555de2bc5e5ea9c87a4946162701df8d03d0,7875133,1559411662,6/1/2019 5:54:22 PM,0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,0x0677f978e62e78a06389b176115f8c2b96ba00ad,1411
0x908871e02a03f1bcd3691a4dd10011271b34a83818df701c8a10cd8e98fce4c6,7875149,1559411848,6/1/2019 5:57:28 PM,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,0x7ab1f843477e066cff45f5820c496e7ce4445531,59.42
0x61ffd5ac3e9af9fab535af334f45b4b1d7910e19e79ca26cb9b5eea010a13ff3,7875171,1559412203,6/1/2019 6:03:23 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0xb958a8f59ac6145851729f73c7a6968311d8b633,554.29765824
0x787ddaa60b400153e0dca6828274c0452815e17a79c39eb1d6f17977f5421b7d,7875171,1559412203,6/1/2019 6:03:23 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,5000
0x2f149526d798f7eb6d3ccdbbe9990a188d24699cbb003e4c35476a9de5b77e49,7875171,1559412203,6/1/2019 6:03:23 PM,0xb958a8f59ac6145851729f73c7a6968311d8b633,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,554.29765824
0x78186485ab868846ff912479627b0dea8d0deb7b54d2d6e012515163ce4a9cb7,7875183,1559412303,6/1/2019 6:05:03 PM,0x1e1f6844dd5047f12d4759a39c518c2b7316cdae,0xae19db7b259c2c2ab1e0b2821253fcf90adeefb7,5000
0x88c1b2aa1a48cf83e16b3bf93c490000973e72586676fe889603846089c79071,7875417,1559415613,6/1/2019 7:00:13 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xa3a1c4ffd191956dcdb3190aab156b92490187e8,814.95561762
0xc2551906417f7cf8c726c6b7a841b8d40556b80344efff3c12581819a9137cf0,7875434,1559415819,6/1/2019 7:03:39 PM,0xa3a1c4ffd191956dcdb3190aab156b92490187e8,0x2c50e881ad056a893dc4ad1139d64635040d6031,814.95561762
0x8212af63d753d1a8fcbc346b69e5f42fabc6d4c312beb127d9fba3b08535b592,7875493,1559416463,6/1/2019 7:14:23 PM,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,6433.4314634
0x5afef57a4bbd98192885cb613b3b08293b620a65a09d5b4b0356ce3c96ccb1c8,7875493,1559416463,6/1/2019 7:14:23 PM,0xae19db7b259c2c2ab1e0b2821253fcf90adeefb7,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,5000
0xa28c06c46f2d0c134fefb3ba8f6f96b2ed1589be15c522064f9933473e42cb5d,7875549,1559417225,6/1/2019 7:27:05 PM,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,0xa4fbf18f53d1f5fc2bde4fb9504046ba61ce7345,998
0x7805c16f752db0df00cdd141d52f0155d28b63f448d79aa4b078faef3fc5f1e6,7875615,1559418105,6/1/2019 7:41:45 PM,0x5d91e1c45540188fdfa547be3b321c37f2124f22,0x16f7e2d709e02c74368de6384b6c352e537bd8de,100000
0xf69476203fec70fe7c660b236b26156338009ccf91b2657d7a93e727e422f4d9,7875632,1559418407,6/1/2019 7:46:47 PM,0x16f7e2d709e02c74368de6384b6c352e537bd8de,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,100000
0x687f374ca105152919beb07169cc30520e9684d585d568ff911d2112179b438b,7875692,1559419151,6/1/2019 7:59:11 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x9e9aede219c3074c9ad1e85bfa52fcf5f3cfd66e,3394.11267832
0xf550ae5e47793f553481e758a14546d50cf81dba847f3d99d70396632a6fed19,7875692,1559419151,6/1/2019 7:59:11 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x90d1e63fd61bedee4447ca9398d0d15cdbd4dd42,6643.55237689
0xc2fba1717727bd68c52982575cb82140956e2488dfda687471754abfb2f85dac,7875694,1559419205,6/1/2019 8:00:05 PM,0x90d1e63fd61bedee4447ca9398d0d15cdbd4dd42,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,6643.9838403
0x50f3e7ce604a7ad2f472b5cc99b81360fe0c5aada9231206adab6916c4799e38,7875694,1559419205,6/1/2019 8:00:05 PM,0x9e9aede219c3074c9ad1e85bfa52fcf5f3cfd66e,0x46a5391f9ace2122368fd74b4531be6e6a3f0317,3394.11267832
0xbb0fe1fae82ac2930ae29161a9ab24875decf56f922118087ebfb6825babe9a5,7875696,1559419216,6/1/2019 8:00:16 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0x85c5c26dc2af5546341fc1988b9d178148b4838b,591.46780168
0xbb0fe1fae82ac2930ae29161a9ab24875decf56f922118087ebfb6825babe9a5,7875696,1559419216,6/1/2019 8:00:16 PM,0x85c5c26dc2af5546341fc1988b9d178148b4838b,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,590.85473207
0x0301494d592a337b083db46e295a6f68c027706b91d2f4d02279995c52cde60d,7875700,1559419289,6/1/2019 8:01:29 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0x409b512e1cf94500877c5353b2a0c13b2d24914f,350.50433197
0x0301494d592a337b083db46e295a6f68c027706b91d2f4d02279995c52cde60d,7875700,1559419289,6/1/2019 8:01:29 PM,0x409b512e1cf94500877c5353b2a0c13b2d24914f,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,350.49819873
0x0dbcaca083efa338d3513243b5900119b647aee244aee843266649a25b1cdf50,7875712,1559419430,6/1/2019 8:03:50 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x2e476a52cbe95935aef4451d50f2a1a9f19610e3,11078.32315892
0x4b7295428de111b8dca5716bb36da0bce22c39d40d3c685cc1522839e2e759d8,7875719,1559419520,6/1/2019 8:05:20 PM,0x2e476a52cbe95935aef4451d50f2a1a9f19610e3,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,11078.322
0x692c1bc4a1604f0c2fb22cd4a8d99efabd58ba0e6379b90b8f8bc8d93f0de31a,7875758,1559419958,6/1/2019 8:12:38 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x45426ee82226a5c18c73f4fa7693a6a3a5907f03,61068.63540861
0xffd5bd8f898fe07f805953a178a413b3dbf28954372df8f56e1817839211ffb5,7875816,1559420640,6/1/2019 8:24:00 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,7889.50137528
0x9eb42febb3a6f57b1ef56e95afc9bf6b39ffa6fad40b7cc859ca892c5917df55,7875861,1559421303,6/1/2019 8:35:03 PM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,7889.50137528
0x49d1d888ae010ab9ed1a583df90f782458da8eb330c59cf817b65d9d87f6245c,7875907,1559421998,6/1/2019 8:46:38 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x9e9aede219c3074c9ad1e85bfa52fcf5f3cfd66e,1915.22033579
0xba63c5e86bfe97b592fa62311e64ad4a2fc613b8f0b172cdbc0ab2682752eaf6,7875920,1559422090,6/1/2019 8:48:10 PM,0x9e9aede219c3074c9ad1e85bfa52fcf5f3cfd66e,0x94198ec282e561df94f147f92ea424eff743ae1d,1915.22033579
0x1bc3b769d30ef60b47c87214c7842bbcdde7484894ed117b28fcd1a213282f94,7876049,1559423656,6/1/2019 9:14:16 PM,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,7889.50137528
0xf8ce75a419ca16e0538567fa3aead4b656dfca6a55a5b735da742a55011180a0,7876049,1559423656,6/1/2019 9:14:16 PM,0x94198ec282e561df94f147f92ea424eff743ae1d,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,1915.22033579
0x973794ea4ee7c43b7a100e614a82e2dc1cd28d79710f9b2d0c38492b9973e7a1,7876302,1559427107,6/1/2019 10:11:47 PM,0x45426ee82226a5c18c73f4fa7693a6a3a5907f03,0xb0e96399485cf77bc97f64c27da250ef2582a1fb,61068.63540861
0x2939fd80fa32aa2d29e41c6840933527c4e00505f10c0496e0f6ff99fada35b1,7876380,1559428212,6/1/2019 10:30:12 PM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x6e593e4b3364635f0dc545b78464e1bd8555dde9,40000
0xf5067616f17ba2b528a1292683d499d033a8759c344b2aec2e7a2d15eae2394a,7876392,1559428349,6/1/2019 10:32:29 PM,0x6e593e4b3364635f0dc545b78464e1bd8555dde9,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,4965
0x0f7bd0c5bc96be4b269d0182cef70796da9b39c255e883f6c54dba98b9704bae,7876427,1559428835,6/1/2019 10:40:35 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0xb3d8ab962cba81b923d9f4dcb56864e1d0e20a4e,618.01298578
0x02b61bc2f5a137d5ac4b1377f4356ce2817ed1cad7fbfcf032b2274f41f1f9ee,7876433,1559428886,6/1/2019 10:41:26 PM,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,0x3195c3f94154364e897711e501e104f40d8e23fb,3538.44204447
0xc06d0c7b52b9ad90beaacb3777cd2ea6e52a25a206f0632e256fa5412fe46ff1,7876439,1559428970,6/1/2019 10:42:50 PM,0x3195c3f94154364e897711e501e104f40d8e23fb,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,3538.44204447
0x34626c0de0dc483f9d738edfa8163ec9a6cabbd7a3663a0d7c72658139d1f7c5,7876519,1559430047,6/1/2019 11:00:47 PM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,7741.97443531
0x209e04fcdbfdc2a412c732801f3aacda50ed2ddabf889cff451439687e9b46a5,7876528,1559430128,6/1/2019 11:02:08 PM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,7741.97443531
0x77e93ca6ba9144b7df6ef996e4b7bf9b9fe48ed03b8c4c8e0484fb1882818089,7876725,1559432828,6/1/2019 11:47:08 PM,0x6e593e4b3364635f0dc545b78464e1bd8555dde9,0x07748109d2747431504d171f9d7e1d4e6ad99b33,40000
0xccbe00de171b80a94bc81789919bcdb275503c700143574565c1601b33a93cac,7876812,1559433854,6/2/2019 12:04:14 AM,0x07748109d2747431504d171f9d7e1d4e6ad99b33,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,40000
0x85d0fcbbad4e1e517399e0a508302ee058606f2d83c8d909d8bf4133ff7c3f6c,7876835,1559434128,6/2/2019 12:08:48 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,3484.71037323
0xfff5a0f0ea957551f8cb5d003b4047aa788f564d18909ddcf75158c5a5eda143,7876842,1559434250,6/2/2019 12:10:50 AM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,3484.71037323
0xf7e2135cd7002a310457fb581c0110decc08054963b90eab92a5246774529dc1,7876946,1559435547,6/2/2019 12:32:27 AM,0xdb30ace2f50db33d0dd6c940f05d9dba5657eb76,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,100
0x733b3c4053797039c7c3d4361d2746fb3bff088ae59ce90fe4de94360e42576d,7876974,1559435882,6/2/2019 12:38:02 AM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x409b512e1cf94500877c5353b2a0c13b2d24914f,99.70089732
0x733b3c4053797039c7c3d4361d2746fb3bff088ae59ce90fe4de94360e42576d,7876974,1559435882,6/2/2019 12:38:02 AM,0x409b512e1cf94500877c5353b2a0c13b2d24914f,0x394e524b47a3ab3d3327f7ff6629dc378c1494a3,99.70703056
0x54be96bbee66ea0fa91e1d4d93e2ed5b0fccce6a664e8ef6f5093c1abf4ddd49,7876974,1559435882,6/2/2019 12:38:02 AM,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0xae20a4f057acdd672bb51071d52321d8a7565d1b,3982.42127537
0x0aae6e01ecc9e85400fa9b65c6548acb727e70d4e4a226fd99557bf6af8c9dff,7876979,1559435918,6/2/2019 12:38:38 AM,0xae20a4f057acdd672bb51071d52321d8a7565d1b,0x3ddda5805ad0f6e40fbb4af099532dbc337d024d,3982.42127537
0x428ee74eb6429f7e550d3f3950c366656f52598481da379a40a12af58c79edbb,7877001,1559436179,6/2/2019 12:42:59 AM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x3195c3f94154364e897711e501e104f40d8e23fb,5200
0xf43b9fac65f54358175c487ec04a4577222cd9608d76b5ea61e8e33b3dd31c1c,7877005,1559436259,6/2/2019 12:44:19 AM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x3195c3f94154364e897711e501e104f40d8e23fb,911
0x21c670eaa1871040bc7e74393316c6e2da19869cbbb168bdb6a63ec32f86865c,7877006,1559436269,6/2/2019 12:44:29 AM,0x32e567e8b527d3194c60ea3c6a5c009d58a0b36d,0xccc8f8f11ac4fff7618d647c8dd667d74477c3b0,70000
